id_lead,origem_canal,campanha_tipo,dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu
1493,Google Ads,Retargeting,Mobile,Client-side,6,420,25%,0,Analista,51-200,Genérico,0
1494,Google Ads,Lookalike,Mobile,Client-side,13,338,100%,0,C-Level,11-50,Genérico,1
1495,LinkedIn Ads,Lookalike,Mobile,Client-side,11,671,25%,0,Estagiário,200+,Genérico,0
1496,LinkedIn Ads,Retargeting,Mobile,Server-side,5,270,50%,1,C-Level,1-10,Corporativo,0
1497,LinkedIn Ads,Search,Desktop,Client-side,11,1243,75%,0,Analista,11-50,Genérico,0
1498,Meta Ads,PMax,Desktop,Server-side,4,212,100%,0,Gerente,11-50,Genérico,0
1499,Meta Ads,Search,Mobile,Client-side,12,1104,50%,0,Analista,51-200,Corporativo,0
1500,Direct,Retargeting,Mobile,Server-side,13,1235,25%,0,C-Level,200+,Genérico,1
1501,Meta Ads,Retargeting,Mobile,Client-side,14,1022,50%,0,Coordenador,51-200,Corporativo,0
1502,,,Mobile,Client-side,8,384,75%,0,Analista,11-50,Genérico,0
1503,Google Ads,Institucional,Desktop,Server-side,7,203,50%,1,Analista,11-50,Corporativo,1
1504,Meta Ads,Institucional,Desktop,Server-side,11,506,25%,1,Analista,51-200,Corporativo,0
1505,Meta Ads,PMax,Mobile,Server-side,11,1122,75%,0,C-Level,200+,Genérico,1
1506,Meta Ads,Institucional,Desktop,Server-side,10,320,25%,0,Gerente,11-50,Genérico,0
1507,Meta Ads,Lookalike,Desktop,Client-side,1,61,25%,1,Gerente,1-10,Genérico,1
1508,,,Desktop,Client-side,6,336,100%,0,Estagiário,200+,Genérico,0
1509,LinkedIn Ads,Institucional,Mobile,Client-side,14,1120,75%,0,Coordenador,11-50,Corporativo,0
1510,Organic Search,Institucional,Mobile,Server-side,2,230,75%,0,C-Level,200+,Corporativo,0
1511,Organic Search,Lookalike,Mobile,Client-side,4,392,25%,0,Gerente,200+,Corporativo,1
1512,Organic Search,Institucional,Mobile,Server-side,5,200,50%,0,Analista,1-10,Genérico,0
1513,Referral,Nenhuma,Mobile,Client-side,8,176,75%,0,Gerente,11-50,Corporativo,1
1514,Google Ads,Lookalike,Desktop,Server-side,6,162,50%,0,Gerente,200+,Genérico,1
1515,Google Ads,PMax,Mobile,Client-side,11,979,50%,0,Coordenador,11-50,Corporativo,0
1516,Google Ads,Search,Desktop,Client-side,2,224,75%,0,Estagiário,11-50,Corporativo,0
1517,LinkedIn Ads,PMax,Mobile,Server-side,5,510,50%,0,Estagiário,200+,Corporativo,0
1518,Direct,Search,Mobile,Client-side,5,180,75%,1,C-Level,51-200,Genérico,1
1519,Google Ads,PMax,Desktop,Server-side,6,174,100%,0,Analista,200+,Corporativo,0
1520,Direct,Nenhuma,Mobile,Server-side,1,116,75%,0,Analista,51-200,Corporativo,0
1521,Google Ads,Search,Mobile,Client-side,8,256,75%,0,Gerente,51-200,Genérico,0
1522,Direct,Search,Desktop,Server-side,3,330,75%,0,Gerente,51-200,Corporativo,0
1523,Meta Ads,Retargeting,Desktop,Server-side,5,155,100%,0,C-Level,51-200,Genérico,1
1524,Google Ads,Search,Mobile,Server-side,7,595,50%,1,Estagiário,200+,Genérico,1
1525,,,Desktop,Client-side,3,279,100%,0,Gerente,51-200,Corporativo,1
1526,Google Ads,Retargeting,Mobile,Client-side,14,1456,50%,0,Estagiário,11-50,Genérico,0
1527,Google Ads,Institucional,Desktop,Server-side,10,420,75%,0,Estagiário,200+,Genérico,0
1528,Meta Ads,Institucional,Desktop,Server-side,13,1092,75%,1,Analista,1-10,Genérico,0
1529,,,Mobile,Client-side,6,696,100%,0,Gerente,51-200,Corporativo,0
1530,,,Mobile,Client-side,5,355,100%,0,Gerente,200+,Corporativo,1
1531,Meta Ads,Search,Mobile,Client-side,7,560,100%,0,Coordenador,51-200,Genérico,0
1532,LinkedIn Ads,Search,Mobile,Client-side,10,450,100%,0,Estagiário,11-50,Corporativo,1
1533,Organic Search,Retargeting,Desktop,Server-side,11,374,75%,0,Gerente,51-200,Genérico,1
1534,Google Ads,Retargeting,Mobile,Server-side,3,123,75%,0,Estagiário,200+,Genérico,0
1535,Meta Ads,Lookalike,Desktop,Client-side,13,1404,25%,0,Analista,11-50,Corporativo,0
1536,Google Ads,Nenhuma,Desktop,Server-side,14,1176,100%,0,Coordenador,51-200,Genérico,0
1537,,,Desktop,Client-side,2,90,100%,0,Analista,1-10,Corporativo,1
1538,LinkedIn Ads,PMax,Desktop,Server-side,4,160,50%,0,Coordenador,51-200,Corporativo,1
1539,Google Ads,Nenhuma,Mobile,Client-side,3,129,50%,0,Gerente,51-200,Genérico,1
1540,Meta Ads,Institucional,Mobile,Client-side,4,140,75%,0,Analista,11-50,Corporativo,0
1541,Organic Search,Search,Mobile,Server-side,7,357,25%,1,C-Level,51-200,Genérico,1
1542,,,Mobile,Client-side,5,175,100%,0,Coordenador,200+,Genérico,0
1543,Meta Ads,Retargeting,Mobile,Client-side,4,384,25%,0,Estagiário,200+,Genérico,0
1544,Google Ads,Lookalike,Mobile,Client-side,14,854,25%,0,Gerente,11-50,Genérico,1
1545,Referral,Institucional,Mobile,Client-side,6,306,75%,0,Coordenador,200+,Corporativo,0
1546,Meta Ads,Lookalike,Desktop,Client-side,7,483,25%,0,Gerente,1-10,Genérico,0
1547,Organic Search,Institucional,Desktop,Client-side,12,720,100%,0,Gerente,51-200,Genérico,1
1548,Meta Ads,Nenhuma,Mobile,Server-side,14,602,75%,0,C-Level,11-50,Corporativo,1
1549,Google Ads,Search,Mobile,Server-side,11,352,25%,0,C-Level,200+,Corporativo,1
1550,,,Mobile,Client-side,5,470,75%,0,Coordenador,1-10,Genérico,0
1551,Referral,Lookalike,Mobile,Server-side,12,1176,75%,0,Coordenador,1-10,Corporativo,0
1552,LinkedIn Ads,Lookalike,Desktop,Client-side,7,203,50%,0,Estagiário,11-50,Genérico,0
1553,Organic Search,PMax,Mobile,Client-side,3,183,75%,0,C-Level,11-50,Genérico,1
1554,Direct,Lookalike,Desktop,Client-side,7,420,25%,0,Estagiário,200+,Corporativo,0
1555,,,Mobile,Client-side,12,264,50%,0,Gerente,51-200,Genérico,1
1556,Google Ads,Institucional,Mobile,Server-side,3,222,100%,1,Estagiário,1-10,Corporativo,0
1557,LinkedIn Ads,Institucional,Mobile,Client-side,14,490,100%,0,Analista,1-10,Corporativo,0
1558,Meta Ads,PMax,Mobile,Server-side,6,378,100%,0,Analista,11-50,Genérico,0
1559,Organic Search,Search,Mobile,Client-side,8,800,100%,1,Analista,1-10,Corporativo,1
1560,Direct,Nenhuma,Desktop,Client-side,13,1404,100%,0,Estagiário,11-50,Genérico,0
1561,Meta Ads,Nenhuma,Desktop,Server-side,6,294,25%,0,Analista,51-200,Genérico,0
1562,Google Ads,Lookalike,Mobile,Client-side,10,1180,75%,0,Coordenador,11-50,Genérico,1
1563,Organic Search,Search,Desktop,Client-side,11,616,50%,1,Coordenador,51-200,Corporativo,1
1564,,,Mobile,Client-side,3,237,75%,0,Coordenador,200+,Genérico,0
1565,Organic Search,PMax,Desktop,Client-side,12,1152,75%,0,Coordenador,11-50,Genérico,0
1566,Meta Ads,Institucional,Mobile,Server-side,5,215,25%,0,C-Level,200+,Genérico,1
1567,LinkedIn Ads,Lookalike,Desktop,Client-side,9,405,25%,1,Gerente,51-200,Corporativo,1
1568,Google Ads,Retargeting,Mobile,Client-side,8,616,25%,0,Estagiário,1-10,Genérico,0
1569,LinkedIn Ads,PMax,Mobile,Server-side,6,168,50%,0,Analista,200+,Genérico,0
1570,,,Mobile,Client-side,9,720,25%,0,Analista,11-50,Genérico,0
1571,Meta Ads,Search,Mobile,Client-side,2,76,75%,1,C-Level,11-50,Corporativo,1
1572,Google Ads,Institucional,Mobile,Client-side,13,611,50%,0,Estagiário,200+,Corporativo,1
1573,Organic Search,Nenhuma,Mobile,Client-side,11,286,25%,0,Gerente,200+,Corporativo,1
1574,Direct,Search,Desktop,Client-side,9,576,25%,0,Estagiário,200+,Corporativo,0
1575,Google Ads,PMax,Desktop,Client-side,10,1050,25%,0,Analista,11-50,Corporativo,1
1576,Google Ads,PMax,Desktop,Server-side,13,1469,75%,0,Gerente,200+,Genérico,1
1577,Google Ads,Search,Desktop,Client-side,10,820,25%,0,Analista,200+,Genérico,0
1578,LinkedIn Ads,PMax,Desktop,Client-side,6,336,75%,1,Coordenador,51-200,Corporativo,1
1579,LinkedIn Ads,Lookalike,Mobile,Client-side,9,315,50%,0,C-Level,200+,Genérico,1
1580,Meta Ads,PMax,Mobile,Client-side,12,1428,25%,1,Estagiário,200+,Corporativo,1
1581,Google Ads,Institucional,Desktop,Server-side,4,96,100%,0,Coordenador,11-50,Genérico,0
1582,Meta Ads,Lookalike,Desktop,Client-side,5,240,100%,0,Analista,11-50,Corporativo,0
1583,Meta Ads,Retargeting,Mobile,Client-side,2,142,75%,0,C-Level,1-10,Corporativo,1
1584,Meta Ads,PMax,Mobile,Client-side,3,126,25%,0,Gerente,11-50,Corporativo,1
1585,,,Mobile,Client-side,1,25,25%,0,Analista,11-50,Genérico,0
1586,Google Ads,Institucional,Desktop,Server-side,4,220,100%,0,C-Level,11-50,Genérico,1
1587,LinkedIn Ads,Institucional,Mobile,Client-side,12,912,50%,0,Analista,11-50,Genérico,1
1588,,,Desktop,Client-side,2,104,50%,0,Estagiário,200+,Genérico,0
1589,,,Desktop,Client-side,12,816,75%,0,Coordenador,1-10,Genérico,0
1590,Organic Search,Search,Mobile,Client-side,2,120,100%,1,Gerente,11-50,Genérico,1
1591,,,Mobile,Client-side,1,99,75%,1,Gerente,200+,Genérico,1
1592,Referral,Institucional,Mobile,Client-side,10,740,75%,0,Coordenador,11-50,Corporativo,1
1593,Google Ads,Search,Mobile,Server-side,12,1404,50%,0,Coordenador,1-10,Corporativo,0
1594,Google Ads,Search,Mobile,Client-side,2,90,100%,0,C-Level,51-200,Genérico,0
1595,Organic Search,Retargeting,Desktop,Server-side,4,224,75%,0,Gerente,51-200,Genérico,0
1596,Meta Ads,Search,Mobile,Client-side,6,576,50%,0,Gerente,1-10,Corporativo,1
1597,Google Ads,PMax,Mobile,Server-side,13,468,50%,0,Analista,200+,Genérico,0
1598,,,Mobile,Client-side,12,1380,25%,1,Gerente,200+,Corporativo,1
1599,Google Ads,Institucional,Desktop,Server-side,7,357,100%,0,Gerente,1-10,Genérico,1
1600,Direct,Lookalike,Mobile,Client-side,7,329,100%,0,C-Level,51-200,Corporativo,1
1601,,,Desktop,Client-side,7,784,25%,0,Analista,11-50,Corporativo,0
1602,Meta Ads,Retargeting,Mobile,Server-side,4,176,75%,0,Gerente,51-200,Genérico,0
1603,Google Ads,Institucional,Mobile,Client-side,12,792,50%,0,C-Level,11-50,Genérico,0
1604,Meta Ads,Institucional,Mobile,Client-side,5,205,50%,1,Coordenador,1-10,Genérico,0
1605,,,Mobile,Client-side,14,1540,50%,1,Gerente,1-10,Genérico,1
1606,Meta Ads,Nenhuma,Mobile,Client-side,11,880,25%,1,C-Level,1-10,Genérico,1
1607,,,Mobile,Client-side,12,756,50%,1,Coordenador,51-200,Genérico,0
1608,Organic Search,Search,Mobile,Client-side,3,117,75%,1,Gerente,1-10,Corporativo,1
1609,,,Mobile,Client-side,1,69,75%,1,Estagiário,51-200,Corporativo,1
1610,Meta Ads,Search,Mobile,Client-side,14,1498,25%,0,Coordenador,200+,Genérico,0
1611,Direct,Search,Desktop,Client-side,8,528,75%,0,Analista,11-50,Genérico,0
1612,LinkedIn Ads,Institucional,Mobile,Client-side,10,660,100%,0,Analista,11-50,Genérico,0
1613,Meta Ads,Nenhuma,Mobile,Client-side,11,1001,100%,0,Gerente,11-50,Corporativo,1
1614,Meta Ads,Search,Desktop,Server-side,7,490,50%,0,Estagiário,1-10,Genérico,0
1615,,,Desktop,Client-side,14,1036,50%,1,C-Level,11-50,Genérico,1
1616,LinkedIn Ads,Retargeting,Desktop,Server-side,9,873,100%,0,Coordenador,1-10,Corporativo,0
1617,Referral,Nenhuma,Mobile,Server-side,14,812,75%,0,Gerente,51-200,Genérico,1
1618,LinkedIn Ads,Retargeting,Desktop,Server-side,10,330,25%,0,Analista,1-10,Genérico,0
1619,Meta Ads,Institucional,Mobile,Server-side,4,352,50%,0,Analista,11-50,Genérico,0
1620,Organic Search,PMax,Mobile,Server-side,12,792,50%,0,Analista,1-10,Corporativo,0
1621,Meta Ads,Lookalike,Desktop,Client-side,12,480,100%,0,Analista,1-10,Genérico,0
1622,Google Ads,Search,Mobile,Client-side,5,170,100%,0,C-Level,51-200,Corporativo,1
1623,Meta Ads,Lookalike,Mobile,Client-side,5,595,25%,0,Gerente,1-10,Genérico,0
1624,Referral,PMax,Mobile,Server-side,13,1508,50%,0,C-Level,11-50,Corporativo,1
1625,Google Ads,PMax,Desktop,Server-side,7,700,75%,0,Gerente,1-10,Genérico,1
1626,LinkedIn Ads,Institucional,Mobile,Server-side,13,1339,75%,0,Gerente,200+,Genérico,1
1627,Google Ads,Retargeting,Mobile,Server-side,9,180,100%,0,Coordenador,1-10,Genérico,0
1628,Meta Ads,Retargeting,Mobile,Server-side,8,792,25%,0,Analista,200+,Genérico,0
1629,Google Ads,PMax,Mobile,Client-side,7,707,100%,0,Gerente,11-50,Corporativo,1
1630,Meta Ads,Institucional,Desktop,Server-side,14,406,25%,0,Analista,200+,Corporativo,0
1631,Organic Search,Institucional,Mobile,Client-side,1,42,75%,0,Coordenador,200+,Genérico,0
1632,,,Mobile,Client-side,12,444,25%,1,Analista,200+,Genérico,0
1633,LinkedIn Ads,Search,Desktop,Client-side,10,770,75%,0,Coordenador,200+,Genérico,0
1634,Organic Search,Retargeting,Mobile,Client-side,13,1196,25%,0,Analista,200+,Genérico,0
1635,Direct,PMax,Mobile,Server-side,6,678,100%,1,Estagiário,1-10,Corporativo,0
1636,Google Ads,Nenhuma,Desktop,Client-side,10,960,75%,1,Coordenador,51-200,Corporativo,1
1637,Meta Ads,Lookalike,Mobile,Server-side,9,639,50%,0,Analista,200+,Corporativo,0
1638,,,Mobile,Client-side,13,1482,50%,1,Analista,11-50,Genérico,0
1639,,,Desktop,Client-side,7,455,75%,1,Analista,11-50,Genérico,1
1640,Direct,Institucional,Desktop,Server-side,1,32,50%,0,Analista,1-10,Genérico,0
1641,Meta Ads,PMax,Desktop,Server-side,9,1035,75%,0,C-Level,51-200,Genérico,0
1642,Organic Search,Retargeting,Desktop,Client-side,3,108,100%,0,Coordenador,51-200,Genérico,0
1643,Meta Ads,Lookalike,Desktop,Client-side,14,1204,100%,0,C-Level,200+,Genérico,1
1644,LinkedIn Ads,Search,Desktop,Client-side,9,720,25%,0,Analista,11-50,Corporativo,0
1645,Google Ads,Search,Desktop,Server-side,4,336,50%,0,Analista,11-50,Genérico,0
1646,Organic Search,Nenhuma,Mobile,Server-side,9,648,50%,1,Coordenador,1-10,Genérico,0
1647,Google Ads,Retargeting,Mobile,Client-side,13,312,50%,1,Analista,200+,Corporativo,1
1648,Organic Search,Lookalike,Desktop,Client-side,8,408,75%,1,Analista,11-50,Genérico,1
1649,Organic Search,Search,Mobile,Server-side,7,756,100%,0,Gerente,200+,Genérico,0
1650,Organic Search,PMax,Mobile,Server-side,4,256,50%,0,Gerente,51-200,Genérico,0
1651,Google Ads,Search,Mobile,Server-side,9,675,25%,1,Analista,200+,Corporativo,1
1652,,,Mobile,Client-side,4,96,50%,0,Analista,200+,Genérico,0
1653,Google Ads,Institucional,Mobile,Server-side,1,106,25%,0,Gerente,1-10,Genérico,1
1654,Meta Ads,Institucional,Desktop,Server-side,6,570,50%,1,Analista,1-10,Genérico,0
1655,Google Ads,Nenhuma,Desktop,Server-side,4,212,50%,0,C-Level,51-200,Corporativo,0
1656,,,Desktop,Client-side,10,800,100%,0,C-Level,51-200,Corporativo,1
1657,Meta Ads,Lookalike,Desktop,Server-side,3,318,25%,0,C-Level,200+,Genérico,0
1658,Meta Ads,Nenhuma,Mobile,Server-side,12,1188,50%,0,Analista,11-50,Genérico,0
1659,Meta Ads,Search,Mobile,Server-side,5,405,25%,0,Estagiário,200+,Genérico,0
1660,Meta Ads,Search,Mobile,Client-side,3,264,25%,0,C-Level,51-200,Genérico,0
1661,,,Mobile,Client-side,11,902,100%,0,Analista,1-10,Genérico,0
1662,,,Mobile,Client-side,9,567,100%,1,Analista,1-10,Corporativo,1
1663,Direct,Institucional,Mobile,Client-side,12,564,25%,0,Analista,51-200,Corporativo,0
1664,,,Mobile,Client-side,6,534,100%,0,Analista,200+,Corporativo,0
1665,,,Mobile,Client-side,3,96,50%,0,Gerente,11-50,Corporativo,1
1666,,,Desktop,Client-side,5,310,50%,0,C-Level,1-10,Genérico,1
1667,Google Ads,Search,Mobile,Server-side,8,392,100%,1,Gerente,200+,Genérico,1
1668,Direct,Nenhuma,Mobile,Client-side,14,630,25%,0,Gerente,11-50,Genérico,1
1669,Google Ads,PMax,Mobile,Client-side,8,800,50%,0,Analista,51-200,Corporativo,0
1670,Organic Search,Nenhuma,Mobile,Server-side,6,492,75%,0,Coordenador,200+,Corporativo,0
1671,Meta Ads,Nenhuma,Mobile,Client-side,5,460,25%,0,Analista,11-50,Corporativo,0
1672,Direct,PMax,Mobile,Client-side,5,380,25%,1,Analista,200+,Genérico,0
1673,Direct,Retargeting,Mobile,Client-side,1,83,75%,1,Analista,1-10,Corporativo,1
1674,Organic Search,Institucional,Desktop,Client-side,2,198,75%,0,Gerente,51-200,Genérico,0
1675,Organic Search,PMax,Mobile,Client-side,12,816,25%,1,Estagiário,1-10,Genérico,1
1676,,,Desktop,Client-side,11,781,75%,0,C-Level,1-10,Genérico,0
1677,Google Ads,Nenhuma,Desktop,Server-side,4,328,100%,0,C-Level,200+,Corporativo,1
1678,Meta Ads,Lookalike,Mobile,Client-side,6,606,100%,0,Analista,51-200,Genérico,0
1679,,,Desktop,Client-side,11,352,25%,0,Coordenador,200+,Genérico,0
1680,LinkedIn Ads,Institucional,Mobile,Server-side,7,784,100%,0,Gerente,11-50,Corporativo,1
1681,Meta Ads,Nenhuma,Mobile,Client-side,1,107,50%,1,C-Level,51-200,Corporativo,1
1682,,,Mobile,Client-side,8,512,100%,0,C-Level,1-10,Genérico,1
1683,LinkedIn Ads,Search,Desktop,Server-side,12,780,100%,0,Analista,1-10,Corporativo,1
1684,Organic Search,Retargeting,Mobile,Client-side,1,96,75%,0,Estagiário,1-10,Corporativo,0
1685,Google Ads,Lookalike,Desktop,Server-side,9,972,100%,0,Analista,200+,Corporativo,1
1686,Direct,PMax,Desktop,Client-side,4,240,25%,0,Coordenador,200+,Corporativo,0
1687,Direct,Nenhuma,Desktop,Server-side,12,780,100%,0,Analista,200+,Corporativo,1
1688,Meta Ads,PMax,Mobile,Client-side,7,140,100%,0,Gerente,51-200,Genérico,0
1689,LinkedIn Ads,Institucional,Desktop,Client-side,11,1012,25%,0,Analista,51-200,Genérico,0
1690,Organic Search,PMax,Mobile,Server-side,14,1218,25%,0,C-Level,51-200,Genérico,1
1691,Google Ads,Search,Mobile,Server-side,6,666,75%,0,Analista,51-200,Corporativo,1
1692,Meta Ads,Lookalike,Desktop,Server-side,13,403,50%,0,Analista,11-50,Corporativo,0
1693,Meta Ads,Retargeting,Desktop,Server-side,9,963,100%,0,Coordenador,1-10,Corporativo,0
1694,Google Ads,Lookalike,Mobile,Server-side,14,1288,50%,1,Analista,200+,Genérico,0
1695,,,Mobile,Client-side,2,108,75%,0,Gerente,200+,Corporativo,1
1696,Google Ads,PMax,Mobile,Client-side,11,1298,25%,0,Coordenador,11-50,Genérico,0
1697,Google Ads,Nenhuma,Mobile,Client-side,7,364,25%,0,C-Level,1-10,Corporativo,1
1698,Google Ads,Retargeting,Mobile,Server-side,11,847,25%,0,C-Level,1-10,Genérico,1
1699,Referral,Nenhuma,Mobile,Server-side,5,270,75%,0,C-Level,11-50,Genérico,0
1700,Meta Ads,Institucional,Mobile,Server-side,13,845,100%,0,Coordenador,51-200,Corporativo,0
1701,Referral,Lookalike,Desktop,Server-side,7,721,75%,0,Coordenador,1-10,Genérico,0
1702,Meta Ads,Retargeting,Mobile,Server-side,1,85,25%,0,Analista,51-200,Genérico,0
1703,Meta Ads,Retargeting,Desktop,Client-side,11,693,100%,1,Coordenador,11-50,Genérico,0
1704,Meta Ads,Retargeting,Desktop,Client-side,11,495,25%,0,C-Level,200+,Genérico,0
1705,Meta Ads,Search,Mobile,Server-side,10,610,25%,1,Estagiário,200+,Corporativo,0
1706,,,Mobile,Client-side,9,864,75%,1,Gerente,200+,Genérico,1
1707,,,Mobile,Client-side,1,49,75%,0,C-Level,200+,Corporativo,0
1708,Google Ads,Retargeting,Desktop,Client-side,14,714,50%,1,C-Level,1-10,Corporativo,1
1709,LinkedIn Ads,Lookalike,Mobile,Client-side,5,275,25%,0,Analista,51-200,Corporativo,0
1710,LinkedIn Ads,Retargeting,Mobile,Server-side,14,532,100%,1,Analista,200+,Corporativo,1
1711,Google Ads,Institucional,Mobile,Client-side,8,328,25%,0,Analista,200+,Corporativo,0
1712,Google Ads,Institucional,Mobile,Server-side,1,84,100%,0,Gerente,200+,Genérico,1
1713,Organic Search,Institucional,Mobile,Client-side,7,532,50%,0,Analista,11-50,Genérico,1
1714,Meta Ads,PMax,Desktop,Server-side,2,60,25%,0,Analista,1-10,Genérico,0
1715,Google Ads,Retargeting,Mobile,Server-side,7,315,100%,0,Analista,11-50,Genérico,0
1716,Referral,PMax,Desktop,Server-side,7,469,100%,1,Analista,51-200,Genérico,0
1717,Google Ads,Lookalike,Desktop,Server-side,9,342,50%,1,Coordenador,200+,Corporativo,1
1718,LinkedIn Ads,PMax,Mobile,Client-side,6,612,75%,0,Coordenador,1-10,Corporativo,1
1719,Referral,Lookalike,Mobile,Client-side,4,124,50%,0,C-Level,1-10,Genérico,0
1720,Google Ads,Lookalike,Desktop,Client-side,7,602,100%,0,Analista,1-10,Genérico,0
1721,Google Ads,Lookalike,Desktop,Server-side,7,525,50%,1,Gerente,11-50,Corporativo,1
1722,Google Ads,Nenhuma,Mobile,Server-side,4,148,75%,0,Gerente,11-50,Corporativo,1
1723,Meta Ads,PMax,Desktop,Client-side,2,48,25%,1,Analista,11-50,Corporativo,1
1724,Google Ads,Nenhuma,Mobile,Server-side,13,559,50%,0,Gerente,11-50,Genérico,1
1725,,,Mobile,Client-side,11,1067,50%,0,Estagiário,51-200,Genérico,0
1726,Google Ads,PMax,Mobile,Client-side,9,513,25%,0,Gerente,200+,Genérico,1
1727,Meta Ads,Retargeting,Mobile,Server-side,14,1204,50%,0,Gerente,200+,Genérico,0
1728,Referral,Retargeting,Mobile,Client-side,8,712,75%,0,Gerente,11-50,Genérico,0
1729,Organic Search,Lookalike,Mobile,Client-side,5,475,100%,0,Analista,11-50,Genérico,0
1730,LinkedIn Ads,PMax,Mobile,Server-side,14,994,50%,0,Coordenador,11-50,Genérico,0
1731,Meta Ads,Retargeting,Mobile,Server-side,5,470,25%,0,Gerente,51-200,Genérico,0
1732,LinkedIn Ads,Institucional,Desktop,Client-side,1,58,25%,0,Gerente,51-200,Corporativo,1
1733,Meta Ads,Retargeting,Desktop,Server-side,11,858,50%,0,Gerente,1-10,Genérico,0
1734,,,Mobile,Client-side,9,405,25%,0,Gerente,200+,Corporativo,0
1735,,,Mobile,Client-side,11,924,100%,0,Analista,11-50,Genérico,1
1736,Direct,Nenhuma,Mobile,Server-side,14,1386,100%,0,Analista,1-10,Corporativo,0
1737,,,Mobile,Client-side,10,670,25%,0,Gerente,200+,Corporativo,1
1738,Google Ads,Nenhuma,Mobile,Client-side,11,792,50%,0,Gerente,1-10,Genérico,1
1739,,,Mobile,Client-side,8,224,50%,1,Analista,51-200,Genérico,0
1740,Meta Ads,PMax,Desktop,Server-side,5,120,25%,0,Analista,51-200,Corporativo,0
1741,Organic Search,Retargeting,Desktop,Client-side,10,910,100%,1,Estagiário,1-10,Genérico,1
1742,Organic Search,Search,Mobile,Client-side,6,480,100%,1,Coordenador,1-10,Genérico,1
1743,,,Desktop,Client-side,12,480,50%,0,Coordenador,200+,Corporativo,1
1744,Google Ads,Retargeting,Mobile,Client-side,10,1160,100%,0,Coordenador,11-50,Corporativo,1
1745,Meta Ads,Lookalike,Mobile,Client-side,11,902,75%,0,Analista,200+,Genérico,0
1746,Meta Ads,Lookalike,Desktop,Client-side,10,390,100%,0,Coordenador,200+,Corporativo,0
1747,Google Ads,Retargeting,Mobile,Server-side,8,616,50%,0,Gerente,51-200,Genérico,1
1748,Google Ads,Institucional,Mobile,Server-side,6,384,100%,0,Analista,51-200,Corporativo,1
1749,Organic Search,Nenhuma,Desktop,Server-side,10,410,100%,0,Analista,1-10,Corporativo,0
1750,Google Ads,Lookalike,Desktop,Client-side,14,1344,25%,1,Gerente,51-200,Corporativo,1
1751,Meta Ads,Retargeting,Desktop,Client-side,4,376,75%,0,C-Level,200+,Corporativo,1
1752,Google Ads,Search,Desktop,Client-side,3,303,25%,0,Analista,1-10,Genérico,0
