dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu,origem_canal_Direct,origem_canal_Google Ads,origem_canal_LinkedIn Ads,origem_canal_Meta Ads,origem_canal_Organic Search,origem_canal_Referral,campanha_tipo_Lookalike,campanha_tipo_Nenhuma,campanha_tipo_PMax,campanha_tipo_Retargeting,campanha_tipo_Search,campanha_tipo_Sem Rastreio
0,0,0.4615384615384616,0.33088235294117646,1.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.6923076923076923,0.26348039215686275,1.0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0.7692307692307694,0.21691176470588233,0.6666666666666666,0,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0.15384615384615385,0.06311274509803921,0.6666666666666666,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0.9230769230769231,0.8480392156862745,0.0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1.0000000000000002,0.7083333333333334,1.0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.07692307692307693,0.0428921568627451,1.0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.23076923076923078,0.0857843137254902,0.33333333333333337,0,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.15384615384615385,0.06678921568627451,0.33333333333333337,0,4,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.23076923076923078,0.07352941176470588,0.6666666666666666,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.4615384615384616,0.20649509803921567,0.0,1,5,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.3076923076923077,0.09497549019607843,1.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.23076923076923078,0.2230392156862745,0.0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1.0000000000000002,0.511029411764706,0.0,0,4,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.38461538461538464,0.17524509803921567,0.6666666666666666,0,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.4615384615384616,0.28370098039215685,0.0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.8461538461538463,0.42892156862745096,1.0,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1.0000000000000002,0.35661764705882354,0.6666666666666666,0,5,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.7692307692307694,0.2034313725490196,0.0,0,5,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.3076923076923077,0.275735294117647,0.6666666666666666,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.8461538461538463,0.7083333333333334,0.6666666666666666,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0.4615384615384616,0.11213235294117647,0.33333333333333337,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0.15384615384615385,0.09987745098039216,0.6666666666666666,0,5,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.4615384615384616,0.24509803921568624,0.0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0.8461538461538463,0.14950980392156862,0.33333333333333337,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.15384615384615385,0.12377450980392156,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.28799019607843135,1.0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.38461538461538464,0.2193627450980392,1.0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.5384615384615385,0.4779411764705882,1.0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.9230769230769231,0.8480392156862745,1.0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0.38461538461538464,0.16789215686274508,0.0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.6923076923076923,0.7107843137254902,0.6666666666666666,0,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0.7692307692307694,0.36519607843137253,0.33333333333333337,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.15384615384615385,0.1329656862745098,0.6666666666666666,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.8461538461538463,0.6936274509803921,0.6666666666666666,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0.3076923076923077,0.11948529411764706,0.0,0,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.6153846153846154,0.23590686274509803,0.0,1,4,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0.5384615384615385,0.36519607843137253,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.09068627450980392,0.33333333333333337,0,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.6153846153846154,0.42892156862745096,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07692307692307693,0.03431372549019608,0.6666666666666666,1,5,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.9230769230769231,0.36213235294117646,0.33333333333333337,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.7692307692307694,0.16299019607843135,0.0,0,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0.6153846153846154,0.3406862745098039,0.0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0.6923076923076923,0.6311274509803922,0.0,0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0.9230769230769231,0.8878676470588236,0.6666666666666666,0,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.6923076923076923,0.49019607843137253,0.0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.38461538461538464,0.19362745098039214,0.6666666666666666,1,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.6153846153846154,0.18075980392156862,0.33333333333333337,0,5,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0.8461538461538463,0.8627450980392157,0.0,1,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0.23076923076923078,0.04656862745098039,1.0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.3076923076923077,0.13480392156862744,1.0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.07692307692307693,0.07475490196078431,0.6666666666666666,0,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.15384615384615385,0.06495098039215687,0.0,0,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.0,0.003063725490196078,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.23076923076923078,0.12254901960784313,1.0,0,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.5465686274509804,0.33333333333333337,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0.07692307692307693,0.051470588235294115,0.33333333333333337,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.8461538461538463,0.4877450980392157,0.6666666666666666,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07692307692307693,0.06127450980392157,1.0,1,4,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.0,0.04840686274509804,0.6666666666666666,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.4411764705882353,0.6666666666666666,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0.8461538461538463,0.8480392156862745,0.33333333333333337,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.07692307692307693,0.0428921568627451,1.0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0.23076923076923078,0.125,0.6666666666666666,0,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.38461538461538464,0.3406862745098039,0.33333333333333337,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.9230769230769231,0.2745098039215686,0.33333333333333337,0,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.8461538461538463,0.8333333333333334,0.0,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.4615384615384616,0.20649509803921567,1.0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.4615384615384616,0.18933823529411764,1.0,0,5,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0.4615384615384616,0.4681372549019608,0.0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.23076923076923078,0.09558823529411765,0.6666666666666666,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.8461538461538463,0.4730392156862745,0.33333333333333337,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.3076923076923077,0.1133578431372549,0.33333333333333337,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.9313725490196079,0.33333333333333337,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.5269607843137255,0.0,1,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.8461538461538463,0.45098039215686275,0.33333333333333337,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.05943627450980392,0.6666666666666666,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.0,0.030024509803921573,0.6666666666666666,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.9056372549019608,0.0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.5384615384615385,0.3112745098039216,0.6666666666666666,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0.6923076923076923,0.39215686274509803,1.0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.7692307692307694,0.6011029411764707,1.0,0,4,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0.4615384615384616,0.28799019607843135,0.33333333333333337,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.6225490196078431,0.33333333333333337,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.6153846153846154,0.522671568627451,1.0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,1.0000000000000002,0.4852941176470588,0.6666666666666666,0,4,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0.6923076923076923,0.18995098039215685,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0.23076923076923078,0.2034313725490196,0.33333333333333337,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.8461538461538463,0.4730392156862745,0.33333333333333337,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.8461538461538463,0.2818627450980392,1.0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.3076923076923077,0.09191176470588236,1.0,0,5,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.3076923076923077,0.352328431372549,0.0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.9230769230769231,0.9117647058823529,0.33333333333333337,0,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0.4615384615384616,0.41666666666666663,0.6666666666666666,0,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.9230769230769231,0.8082107843137255,0.6666666666666666,0,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.6153846153846154,0.09803921568627451,1.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.5384615384615385,0.4730392156862745,0.0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.4615384615384616,0.4209558823529412,1.0,0,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,1.0000000000000002,0.23651960784313725,0.0,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.0,0.013480392156862744,0.6666666666666666,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.2598039215686274,0.0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.6923076923076923,0.45955882352941174,0.6666666666666666,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.9230769230769231,0.7205882352941176,0.0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.4031862745098039,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0.6923076923076923,0.5759803921568628,0.6666666666666666,1,3,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.6153846153846154,0.3792892156862745,0.33333333333333337,0,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.9230769230769231,0.8958333333333334,0.33333333333333337,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.4615384615384616,0.2665441176470588,0.6666666666666666,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.0,0.007352941176470588,0.33333333333333337,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0.6153846153846154,0.6219362745098039,0.6666666666666666,0,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.15384615384615385,0.05392156862745098,1.0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1.0000000000000002,0.7254901960784315,1.0,0,5,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.6153846153846154,0.42892156862745096,0.0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0.23076923076923078,0.19362745098039214,0.33333333333333337,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.6153846153846154,0.3848039215686274,0.33333333333333337,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.9230769230769231,0.17892156862745096,0.33333333333333337,1,2,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0.5384615384615385,0.23774509803921567,0.6666666666666666,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0.4615384615384616,0.45098039215686275,1.0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.23076923076923078,0.1446078431372549,0.33333333333333337,0,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0.6153846153846154,0.40134803921568624,0.0,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.23076923076923078,0.04656862745098039,0.33333333333333337,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,0.052696078431372556,0.0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.38461538461538464,0.3370098039215686,0.33333333333333337,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0.23076923076923078,0.11764705882352942,0.33333333333333337,0,5,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.6923076923076923,0.4779411764705882,1.0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.15384615384615385,0.18259803921568626,0.0,0,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.8461538461538463,0.7156862745098039,0.33333333333333337,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0.3076923076923077,0.23590686274509803,0.0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.15384615384615385,0.14950980392156862,0.0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.7692307692307694,0.5404411764705883,1.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6153846153846154,0.33517156862745096,1.0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.8461538461538463,0.3333333333333333,0.0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.31495098039215685,1.0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.04656862745098039,0.33333333333333337,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.3076923076923077,0.17769607843137253,0.33333333333333337,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5384615384615385,0.22794117647058823,1.0,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1.0000000000000002,0.3737745098039216,0.0,0,4,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.4779411764705882,0.33333333333333337,0,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.38461538461538464,0.2892156862745098,0.6666666666666666,0,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.3076923076923077,0.2696078431372549,0.0,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.3076923076923077,0.22058823529411764,0.0,1,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.03860294117647059,0.6666666666666666,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0.07692307692307693,0.1090686274509804,0.6666666666666666,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.8461538461538463,0.4877450980392157,0.0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.7692307692307694,0.46629901960784315,0.6666666666666666,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.23076923076923078,0.18872549019607843,1.0,0,5,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.3590686274509804,1.0,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.7692307692307694,0.2034313725490196,0.0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.4615384615384616,0.4681372549019608,1.0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0.05330882352941177,0.33333333333333337,1,5,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.3014705882352941,1.0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.8461538461538463,0.4656862745098039,1.0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0.0,0.04656862745098039,0.6666666666666666,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0.6153846153846154,0.5833333333333334,1.0,0,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0.23076923076923078,0.13480392156862744,0.0,0,3,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0.8461538461538463,0.4656862745098039,1.0,0,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.4615384615384616,0.07352941176470588,1.0,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.7692307692307694,0.607843137254902,0.0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1.0000000000000002,0.7340686274509804,0.0,0,5,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0.38461538461538464,0.3958333333333333,0.6666666666666666,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0.9230769230769231,0.23468137254901958,0.33333333333333337,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0.6153846153846154,0.5778186274509804,1.0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,1.0000000000000002,0.7769607843137255,0.33333333333333337,1,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.07692307692307693,0.05392156862745098,0.6666666666666666,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.7830882352941176,0.0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.4615384615384616,0.21078431372549017,0.0,0,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.7692307692307694,0.5067401960784315,0.0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.3076923076923077,0.1531862745098039,0.6666666666666666,0,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0.9230769230769231,0.505514705882353,1.0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0.4615384615384616,0.42953431372549017,0.6666666666666666,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0.0,0.039828431372549024,0.0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.7692307692307694,0.41237745098039214,1.0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.7692307692307694,0.2910539215686274,0.0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,1,0.6923076923076923,0.36151960784313725,0.0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.6153846153846154,0.5171568627450981,0.6666666666666666,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0,0.017769607843137254,0.6666666666666666,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1.0000000000000002,0.4252450980392157,0.33333333333333337,1,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.15624999999999997,0.0,0,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,1.0000000000000002,0.3137254901960784,1.0,1,2,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0.5384615384615385,0.18872549019607843,0.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0392156862745098,1.0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.4615384615384616,0.3137254901960784,0.33333333333333337,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0.07692307692307693,0.02450980392156863,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.4615384615384616,0.18075980392156862,1.0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.4615384615384616,0.2751225490196078,1.0,1,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0.6153846153846154,0.19730392156862744,0.33333333333333337,1,3,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.38461538461538464,0.3627450980392157,0.6666666666666666,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.23076923076923078,0.06372549019607843,0.33333333333333337,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0.4615384615384616,0.35661764705882354,1.0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0.4615384615384616,0.30943627450980393,0.33333333333333337,1,4,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.23076923076923078,0.0784313725490196,0.6666666666666666,0,4,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.07692307692307693,0.01715686274509804,0.0,1,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.9230769230769231,0.33026960784313725,0.33333333333333337,0,4,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.7692307692307694,0.6415441176470589,0.33333333333333337,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6153846153846154,0.3020833333333333,0.0,0,4,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1.0000000000000002,0.7254901960784315,0.33333333333333337,0,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.5384615384615385,0.42401960784313725,0.6666666666666666,0,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0.3076923076923077,0.27879901960784315,1.0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,1.0000000000000002,0.5968137254901961,0.33333333333333337,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,0.3076923076923077,0.275735294117647,0.0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.0,0.023284313725490197,0.0,0,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0.7692307692307694,0.5134803921568628,0.33333333333333337,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.6153846153846154,0.23590686274509803,0.0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.553921568627451,1.0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1.0000000000000002,0.8370098039215687,1.0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.6923076923076923,0.39828431372549017,0.0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.4730392156862745,0.33333333333333337,0,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.5384615384615385,0.125,0.33333333333333337,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.3076923076923077,0.06127450980392157,0.0,0,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.6923076923076923,0.545343137254902,1.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.38461538461538464,0.2818627450980392,1.0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.8461538461538463,0.2818627450980392,0.33333333333333337,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.698529411764706,1.0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.7692307692307694,0.5404411764705883,0.6666666666666666,0,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0.6923076923076923,0.22671568627450978,1.0,0,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.5384615384615385,0.36519607843137253,0.33333333333333337,0,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.38461538461538464,0.2230392156862745,1.0,0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.6923076923076923,0.2389705882352941,1.0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1.0000000000000002,0.8112745098039216,0.0,1,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0.23076923076923078,0.21813725490196076,0.6666666666666666,0,5,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0.15384615384615385,0.17340686274509803,0.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
